"YEAR","STATE","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2023,"ACT","65 and over","Mobile Phone Use","Manual Detection",1,0,0
2023,"ACT","65 and over","Speed Fines","Auto detection camera",590,0,0
2023,"ACT","65 and over","Speed Fines","Auto detection camera",195,0,0
2023,"ACT","65 and over","Speed Fines","Manual Detection",2,0,0
2023,"ACT","65 and over","Unlicensed Driving","Manual Detection",0,0,1
2023,"ACT","Unknown","Speed Fines","Auto detection camera",90,0,0
2023,"ACT","Unknown","Speed Fines","Auto detection camera",31,0,0
2023,"NSW","0-16","Mobile Phone Use","Manual Detection",2,0,0
2023,"NSW","0-16","Non Wearing Seatbelts","Manual Detection",1,0,0
2023,"NSW","0-16","Speed Fines","Manual Detection",5,0,0
2023,"NSW","0-16","Unlicensed Driving","Manual Detection",0,0,11
2023,"NSW","17-25","Mobile Phone Use","Manual Detection",48,0,1
2023,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",72,0,0
2023,"NSW","17-25","Speed Fines","Manual Detection",1535,0,16
2023,"NSW","17-25","Unlicensed Driving","Manual Detection",34,0,143
2023,"NSW","26-39","Mobile Phone Use","Manual Detection",55,0,0
2023,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",127,0,1
2023,"NSW","26-39","Speed Fines","Manual Detection",2386,0,11
2023,"NSW","26-39","Unlicensed Driving","Manual Detection",82,0,243
2023,"NSW","40-64","Mobile Phone Use","Manual Detection",38,0,0
2023,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",85,0,0
2023,"NSW","40-64","Speed Fines","Manual Detection",2376,0,5
2023,"NSW","40-64","Unlicensed Driving","Manual Detection",57,0,164
2023,"NSW","65 and over","Mobile Phone Use","Manual Detection",5,0,0
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",13,0,0
2023,"NSW","65 and over","Speed Fines","Manual Detection",560,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual Detection",10,0,7
2023,"NSW","0-16","Mobile Phone Use","Manual Detection",2,0,0
2023,"NSW","0-16","Non Wearing Seatbelts","Manual Detection",5,0,4
2023,"NSW","0-16","Speed Fines","Manual Detection",8,0,11
2023,"NSW","0-16","Unlicensed Driving","Manual Detection",2,0,43
2023,"NSW","17-25","Mobile Phone Use","Manual Detection",340,0,9
2023,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",143,0,4
2023,"NSW","17-25","Speed Fines","Manual Detection",2158,0,43
2023,"NSW","17-25","Unlicensed Driving","Manual Detection",116,0,398
2023,"NSW","26-39","Mobile Phone Use","Manual Detection",338,0,0
2023,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",185,0,6
2023,"NSW","26-39","Speed Fines","Manual Detection",2618,0,28
2023,"NSW","26-39","Unlicensed Driving","Manual Detection",155,0,611
2023,"NSW","40-64","Mobile Phone Use","Manual Detection",223,0,6
2023,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",128,0,2
2023,"NSW","40-64","Speed Fines","Manual Detection",2315,0,10
2023,"NSW","40-64","Unlicensed Driving","Manual Detection",98,0,388
2023,"NSW","65 and over","Mobile Phone Use","Manual Detection",29,0,1
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",23,0,0
2023,"NSW","65 and over","Speed Fines","Manual Detection",350,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual Detection",7,0,17
2023,"NSW","0-16","Speed Fines","Manual Detection",1,0,0
2023,"NSW","0-16","Unlicensed Driving","Manual Detection",0,0,8
2023,"NSW","17-25","Mobile Phone Use","Manual Detection",10,0,0
2023,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",9,0,0
2023,"NSW","17-25","Speed Fines","Manual Detection",399,0,0
2023,"NSW","17-25","Unlicensed Driving","Manual Detection",8,0,24
2023,"NSW","26-39","Mobile Phone Use","Manual Detection",8,0,0
2023,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",46,0,2
2023,"NSW","26-39","Speed Fines","Manual Detection",605,0,1
2023,"NSW","26-39","Unlicensed Driving","Manual Detection",16,0,81
2023,"NSW","40-64","Mobile Phone Use","Manual Detection",6,0,0
2023,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",29,0,0
2023,"NSW","40-64","Speed Fines","Manual Detection",715,0,0
2023,"NSW","40-64","Unlicensed Driving","Manual Detection",12,0,46
2023,"NSW","65 and over","Mobile Phone Use","Manual Detection",1,0,0
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",8,0,0
2023,"NSW","65 and over","Speed Fines","Manual Detection",198,0,0
2023,"NSW","65 and over","Unlicensed Driving","Manual Detection",1,0,5
2023,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",2,0,1
2023,"NSW","17-25","Speed Fines","Manual Detection",22,0,0
2023,"NSW","17-25","Unlicensed Driving","Manual Detection",2,0,4
2023,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",1,0,0
2023,"NSW","26-39","Speed Fines","Manual Detection",48,0,1
2023,"NSW","26-39","Unlicensed Driving","Manual Detection",0,0,11
2023,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",5,0,0
2023,"NSW","40-64","Speed Fines","Manual Detection",54,0,0
2023,"NSW","40-64","Unlicensed Driving","Manual Detection",3,0,7
2023,"NSW","65 and over","Speed Fines","Manual Detection",12,0,0
2023,"NSW","0-16","Unlicensed Driving","Manual Detection",0,0,3
2023,"NSW","17-25","Mobile Phone Use","Manual Detection",33,0,0
2023,"NSW","17-25","Non Wearing Seatbelts","Manual Detection",44,0,1
2023,"NSW","17-25","Speed Fines","Manual Detection",422,0,4
2023,"NSW","17-25","Unlicensed Driving","Manual Detection",26,0,118
2023,"NSW","26-39","Mobile Phone Use","Manual Detection",57,0,1
2023,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",78,0,3
2023,"NSW","26-39","Speed Fines","Manual Detection",570,0,6
2023,"NSW","26-39","Unlicensed Driving","Manual Detection",55,0,186
2023,"NSW","40-64","Mobile Phone Use","Manual Detection",26,0,1
2023,"NSW","40-64","Non Wearing Seatbelts","Manual Detection",44,0,1
2023,"NSW","40-64","Speed Fines","Manual Detection",553,0,2
2023,"NSW","40-64","Unlicensed Driving","Manual Detection",31,0,128
2023,"NSW","65 and over","Mobile Phone Use","Manual Detection",2,0,0
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",9,0,0
2023,"NSW","65 and over","Speed Fines","Manual Detection",115,0,1
2023,"NSW","65 and over","Unlicensed Driving","Manual Detection",6,0,12
2023,"NSW","Unknown","Mobile Phone Use","Auto detection camera",15188,0,0
2023,"NSW","Unknown","Speed Fines","Auto detection camera",39578,0,0
2023,"NSW","Unknown","Speed Fines","Auto detection camera",3039,0,0
2023,"NSW","Unknown","Speed Fines","Auto detection camera",23563,0,0
2023,"NSW","17-25","Mobile Phone Use","Manual Detection",1,0,0
2023,"NSW","17-25","Speed Fines","Manual Detection",4,0,0
2023,"NSW","17-25","Unlicensed Driving","Manual Detection",0,0,3
2023,"NSW","26-39","Non Wearing Seatbelts","Manual Detection",2,0,0
2023,"NSW","26-39","Speed Fines","Manual Detection",7,0,0
2023,"NSW","26-39","Unlicensed Driving","Manual Detection",3,0,3
2023,"NSW","40-64","Speed Fines","Manual Detection",7,0,0
2023,"NSW","40-64","Unlicensed Driving","Manual Detection",0,0,1
2023,"NSW","65 and over","Non Wearing Seatbelts","Manual Detection",1,0,0
2023,"NSW","65 and over","Speed Fines","Manual Detection",1,0,0
2023,"NT","0-16","Non Wearing Seatbelts","Manual Detection",0,0,2
2023,"NT","0-16","Speed Fines","Auto detection camera",3,0,0
2023,"NT","0-16","Speed Fines","Manual Detection",0,0,1
2023,"NT","0-16","Speed Fines","Auto detection camera",1,0,0
2023,"NT","0-16","Unlicensed Driving","Manual Detection",0,7,25
2023,"NT","17-25","Mobile Phone Use","Manual Detection",6,0,1
2023,"NT","17-25","Non Wearing Seatbelts","Manual Detection",9,2,17
2023,"NT","17-25","Speed Fines","Auto detection camera",607,0,0
2023,"NT","17-25","Speed Fines","Manual Detection",28,0,6
2023,"NT","17-25","Speed Fines","Auto detection camera",68,0,0
2023,"NT","17-25","Unlicensed Driving","Manual Detection",5,13,77
2023,"NT","26-39","Mobile Phone Use","Manual Detection",12,0,1
2023,"NT","26-39","Non Wearing Seatbelts","Manual Detection",22,0,16
2023,"NT","26-39","Speed Fines","Auto detection camera",1598,0,0
2023,"NT","26-39","Speed Fines","Manual Detection",78,1,11
2023,"NT","26-39","Speed Fines","Auto detection camera",224,0,0
2023,"NT","26-39","Unlicensed Driving","Manual Detection",13,16,94
2023,"NT","40-64","Mobile Phone Use","Manual Detection",7,0,0
2023,"NT","40-64","Non Wearing Seatbelts","Manual Detection",26,0,0
2023,"NT","40-64","Speed Fines","Auto detection camera",1978,0,0
2023,"NT","40-64","Speed Fines","Manual Detection",65,0,0
2023,"NT","40-64","Speed Fines","Auto detection camera",291,0,0
2023,"NT","40-64","Unlicensed Driving","Manual Detection",9,0,0
2023,"NT","65 and over","Mobile Phone Use","Manual Detection",1,1,1
2023,"NT","65 and over","Non Wearing Seatbelts","Manual Detection",1,0,8
2023,"NT","65 and over","Speed Fines","Auto detection camera",456,0,0
2023,"NT","65 and over","Speed Fines","Manual Detection",14,2,7
2023,"NT","65 and over","Speed Fines","Auto detection camera",50,0,0
2023,"NT","65 and over","Unlicensed Driving","Manual Detection",1,14,50
2023,"NT","Unknown","Speed Fines","Auto detection camera",180,0,0
2023,"NT","Unknown","Speed Fines","Manual Detection",0,0,1
2023,"NT","Unknown","Speed Fines","Auto detection camera",30,0,0
2023,"SA","0-16","Mobile Phone Use","Manual Detection",0,0,0
2023,"SA","0-16","Non Wearing Seatbelts","Manual Detection",2,0,0
2023,"SA","0-16","Speed Fines","Auto detection camera",2,0,0
2023,"SA","0-16","Speed Fines","Auto detection camera",0,0,0
2023,"SA","0-16","Speed Fines","Other",0,0,0
2023,"SA","0-16","Speed Fines","Manual Detection",2,3,0
2023,"SA","0-16","Unlicensed Driving","Manual Detection",1,12,8
2023,"SA","17-25","Mobile Phone Use","Manual Detection",104,0,0
2023,"SA","17-25","Non Wearing Seatbelts","Manual Detection",42,0,0
2023,"SA","17-25","Speed Fines","Auto detection camera",370,0,0
2023,"SA","17-25","Speed Fines","Auto detection camera",599,0,0
2023,"SA","17-25","Speed Fines","Other",0,0,0
2023,"SA","17-25","Speed Fines","Manual Detection",709,5,5
2023,"SA","17-25","Unlicensed Driving","Manual Detection",81,19,70
2023,"SA","26-39","Mobile Phone Use","Manual Detection",158,0,0
2023,"SA","26-39","Non Wearing Seatbelts","Manual Detection",92,0,0
2023,"SA","26-39","Speed Fines","Auto detection camera",876,0,0
2023,"SA","26-39","Speed Fines","Auto detection camera",1581,0,0
2023,"SA","26-39","Speed Fines","Other",1,0,0
2023,"SA","26-39","Speed Fines","Manual Detection",1287,4,4
2023,"SA","26-39","Unlicensed Driving","Manual Detection",230,72,168
2023,"SA","40-64","Mobile Phone Use","Manual Detection",120,0,0
2023,"SA","40-64","Non Wearing Seatbelts","Manual Detection",110,0,0
2023,"SA","40-64","Speed Fines","Auto detection camera",1773,0,0
2023,"SA","40-64","Speed Fines","Auto detection camera",2638,0,0
2023,"SA","40-64","Speed Fines","Other",0,0,0
2023,"SA","40-64","Speed Fines","Manual Detection",1566,0,8
2023,"SA","40-64","Unlicensed Driving","Manual Detection",249,39,142
2023,"SA","65 and over","Mobile Phone Use","Manual Detection",21,0,0
2023,"SA","65 and over","Non Wearing Seatbelts","Manual Detection",40,0,0
2023,"SA","65 and over","Speed Fines","Auto detection camera",709,0,0
2023,"SA","65 and over","Speed Fines","Auto detection camera",847,0,0
2023,"SA","65 and over","Speed Fines","Other",0,0,0
2023,"SA","65 and over","Speed Fines","Manual Detection",452,0,0
2023,"SA","65 and over","Unlicensed Driving","Manual Detection",16,2,13
2023,"SA","Unknown","Mobile Phone Use","Manual Detection",0,0,0
2023,"SA","Unknown","Non Wearing Seatbelts","Manual Detection",0,0,0
2023,"SA","Unknown","Speed Fines","Auto detection camera",151,0,0
2023,"SA","Unknown","Speed Fines","Auto detection camera",130,0,0
2023,"SA","Unknown","Speed Fines","Other",0,0,0
2023,"SA","Unknown","Speed Fines","Manual Detection",4,0,0
2023,"SA","Unknown","Unlicensed Driving","Manual Detection",1,0,0
2023,"TAS","0-16","Non Wearing Seatbelts","Manual Detection",0,0,0
2023,"TAS","0-16","Speed Fines","Auto detection camera",1,0,0
2023,"TAS","0-16","Speed Fines","Manual Detection",1,0,1
2023,"TAS","0-16","Unlicensed Driving","Manual Detection",0,0,7
2023,"TAS","17-25","Mobile Phone Use","Auto detection camera",11,0,0
2023,"TAS","17-25","Mobile Phone Use","Manual Detection",23,0,0
2023,"TAS","17-25","Non Wearing Seatbelts","Auto detection camera",39,0,0
2023,"TAS","17-25","Non Wearing Seatbelts","Manual Detection",16,0,1
2023,"TAS","17-25","Speed Fines","Auto detection camera",456,0,0
2023,"TAS","17-25","Speed Fines","Manual Detection",294,0,11
2023,"TAS","17-25","Unlicensed Driving","Manual Detection",4,0,25
2023,"TAS","26-39","Mobile Phone Use","Auto detection camera",57,0,0
2023,"TAS","26-39","Mobile Phone Use","Manual Detection",54,0,2
2023,"TAS","26-39","Non Wearing Seatbelts","Auto detection camera",82,0,0
2023,"TAS","26-39","Non Wearing Seatbelts","Manual Detection",25,0,2
2023,"TAS","26-39","Speed Fines","Auto detection camera",1209,0,0
2023,"TAS","26-39","Speed Fines","Manual Detection",442,0,9
2023,"TAS","26-39","Unlicensed Driving","Manual Detection",7,0,47
2023,"TAS","40-64","Mobile Phone Use","Auto detection camera",48,0,0
2023,"TAS","40-64","Mobile Phone Use","Manual Detection",30,0,0
2023,"TAS","40-64","Non Wearing Seatbelts","Auto detection camera",94,0,0
2023,"TAS","40-64","Non Wearing Seatbelts","Manual Detection",26,0,1
2023,"TAS","40-64","Speed Fines","Auto detection camera",1740,0,0
2023,"TAS","40-64","Speed Fines","Manual Detection",525,0,9
2023,"TAS","40-64","Unlicensed Driving","Manual Detection",11,0,23
2023,"TAS","65 and over","Mobile Phone Use","Auto detection camera",12,0,0
2023,"TAS","65 and over","Mobile Phone Use","Manual Detection",7,0,0
2023,"TAS","65 and over","Non Wearing Seatbelts","Auto detection camera",52,0,0
2023,"TAS","65 and over","Non Wearing Seatbelts","Manual Detection",7,0,0
2023,"TAS","65 and over","Speed Fines","Auto detection camera",641,0,0
2023,"TAS","65 and over","Speed Fines","Manual Detection",179,0,1
2023,"TAS","65 and over","Unlicensed Driving","Manual Detection",1,0,3
2023,"TAS","Unknown","Speed Fines","Auto detection camera",1,0,0
2023,"VIC","0-16","Unlicensed Driving","Manual Detection",2,0,0
2023,"VIC","17-25","Mobile Phone Use","Auto detection camera",114,0,0
2023,"VIC","17-25","Mobile Phone Use","Manual Detection",37,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Auto detection camera",103,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Manual Detection",32,0,0
2023,"VIC","17-25","Speed Fines","Auto detection camera",320,0,0
2023,"VIC","17-25","Speed Fines","Auto detection camera",506,0,0
2023,"VIC","17-25","Speed Fines","Manual Detection",967,0,0
2023,"VIC","17-25","Unlicensed Driving","Manual Detection",44,0,0
2023,"VIC","26-39","Mobile Phone Use","Auto detection camera",462,0,0
2023,"VIC","26-39","Mobile Phone Use","Manual Detection",81,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Auto detection camera",353,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Manual Detection",59,0,0
2023,"VIC","26-39","Speed Fines","Auto detection camera",881,0,0
2023,"VIC","26-39","Speed Fines","Auto detection camera",1953,0,0
2023,"VIC","26-39","Speed Fines","Manual Detection",1704,0,0
2023,"VIC","26-39","Unlicensed Driving","Manual Detection",96,0,0
2023,"VIC","40-64","Mobile Phone Use","Auto detection camera",552,0,0
2023,"VIC","40-64","Mobile Phone Use","Manual Detection",70,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Auto detection camera",521,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Manual Detection",46,0,0
2023,"VIC","40-64","Speed Fines","Auto detection camera",1343,0,0
2023,"VIC","40-64","Speed Fines","Auto detection camera",2856,0,0
2023,"VIC","40-64","Speed Fines","Manual Detection",2052,0,0
2023,"VIC","40-64","Unlicensed Driving","Manual Detection",63,0,0
2023,"VIC","65 and over","Mobile Phone Use","Auto detection camera",95,0,0
2023,"VIC","65 and over","Mobile Phone Use","Manual Detection",6,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Auto detection camera",158,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Manual Detection",12,0,0
2023,"VIC","65 and over","Speed Fines","Auto detection camera",448,0,0
2023,"VIC","65 and over","Speed Fines","Auto detection camera",1244,0,0
2023,"VIC","65 and over","Speed Fines","Manual Detection",519,0,0
2023,"VIC","65 and over","Unlicensed Driving","Manual Detection",9,0,0
2023,"VIC","Unknown","Mobile Phone Use","Auto detection camera",308,0,0
2023,"VIC","Unknown","Non Wearing Seatbelts","Auto detection camera",256,0,0
2023,"VIC","Unknown","Speed Fines","Auto detection camera",916,0,0
2023,"VIC","Unknown","Speed Fines","Auto detection camera",1614,0,0
2023,"VIC","Unknown","Speed Fines","Manual Detection",2,0,0
2023,"VIC","Unknown","Unlicensed Driving","Manual Detection",1,0,0
2023,"VIC","0-16","Mobile Phone Use","Manual Detection",1,0,0
2023,"VIC","0-16","Speed Fines","Manual Detection",1,0,0
2023,"VIC","0-16","Unlicensed Driving","Manual Detection",1,0,0
2023,"VIC","17-25","Mobile Phone Use","Auto detection camera",220,0,0
2023,"VIC","17-25","Mobile Phone Use","Manual Detection",259,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Auto detection camera",175,0,0
2023,"VIC","17-25","Non Wearing Seatbelts","Manual Detection",75,0,0
2023,"VIC","17-25","Speed Fines","Auto detection camera",3801,0,0
2023,"VIC","17-25","Speed Fines","Auto detection camera",2502,0,0
2023,"VIC","17-25","Speed Fines","Manual Detection",1186,0,0
2023,"VIC","17-25","Unlicensed Driving","Manual Detection",129,0,0
2023,"VIC","26-39","Mobile Phone Use","Auto detection camera",1102,0,0
2023,"VIC","26-39","Mobile Phone Use","Manual Detection",718,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Auto detection camera",790,0,0
2023,"VIC","26-39","Non Wearing Seatbelts","Manual Detection",159,0,0
2023,"VIC","26-39","Speed Fines","Auto detection camera",12743,0,0
2023,"VIC","26-39","Speed Fines","Auto detection camera",9500,0,0
2023,"VIC","26-39","Speed Fines","Manual Detection",2024,0,0
2023,"VIC","26-39","Unlicensed Driving","Manual Detection",253,0,0
2023,"VIC","40-64","Mobile Phone Use","Auto detection camera",1417,0,0
2023,"VIC","40-64","Mobile Phone Use","Manual Detection",547,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Auto detection camera",1094,0,0
2023,"VIC","40-64","Non Wearing Seatbelts","Manual Detection",138,0,0
2023,"VIC","40-64","Speed Fines","Auto detection camera",21120,0,0
2023,"VIC","40-64","Speed Fines","Auto detection camera",14316,0,0
2023,"VIC","40-64","Speed Fines","Manual Detection",1964,0,0
2023,"VIC","40-64","Unlicensed Driving","Manual Detection",122,0,0
2023,"VIC","65 and over","Mobile Phone Use","Auto detection camera",196,0,0
2023,"VIC","65 and over","Mobile Phone Use","Manual Detection",48,0,0
2023,"VIC","65 and over","Non Wearing Seatbelts","Auto detection camera",328,0,0
